Wall time,Step,Value
1753824876.4043727,5063,1.9176214933395386
1753824920.4896348,5069,1.9198939800262451
1753825012.4928424,5082,1.924817681312561
1753825025.6234744,5084,1.9255752563476562
1753825295.1333506,5122,1.9399677515029907
1753825462.246185,5146,1.9490578174591064
1753825522.15729,5154,1.9520878791809082
1753825594.746856,5164,1.9558753967285156
1753825636.329775,5170,1.9581478834152222
1753825783.68775,5190,1.965722918510437
1753825821.8215082,5195,1.9676166772842407
1753826138.914627,5241,1.9850393533706665
1753826298.061857,5263,1.993371844291687
1753826619.818034,5306,2.009658098220825
1753826814.7886174,5333,2.0198845863342285
1753826927.0814245,5349,2.025944471359253
1753826988.167878,5357,2.0289745330810547
1753826994.745466,5358,2.029353380203247
1753827001.417999,5359,2.0297319889068604
1753827073.2511816,5369,2.0335195064544678
1753827118.1583428,5375,2.035792112350464
1753827517.272244,5431,2.057002067565918
1753827691.861506,5457,2.066849708557129
1753827820.3335214,5475,2.073667287826538
1753827887.4171531,5485,2.0774548053741455
1753828060.3955495,5510,2.086923599243164
1753828205.959163,5530,2.094498634338379
1753828226.912317,5533,2.095634937286377
1753828239.4056118,5535,2.0963923931121826
1753828264.6497939,5539,2.097907304763794
1753828322.7983453,5547,2.1009373664855957
1753828406.628112,5560,2.105861186981201
1753828483.6347125,5571,2.110027551651001
1753828508.2413254,5575,2.1115424633026123
1753828520.773704,5577,2.112299919128418
1753828535.8670087,5579,2.1130573749542236
1753828581.4728806,5585,2.1153299808502197
1753828587.8500268,5586,2.115708827972412
1753828647.8769066,5594,2.1187386512756348
1753828668.782917,5597,2.119874954223633
1753828687.070304,5600,2.121011257171631
1753828727.202904,5606,2.123283863067627
1753828734.2846417,5607,2.1236624717712402
1753828770.1727493,5612,2.125556230545044
1753828785.0153959,5614,2.1263136863708496
1753828811.4213998,5618,2.12782883644104
1753828849.7022154,5624,2.130101203918457
1753828891.7065382,5630,2.132373809814453
1753828935.5907042,5636,2.134646415710449
1753828941.7057493,5637,2.1350250244140625
1753829102.9078157,5660,2.1437363624572754
1753829167.0072184,5669,2.1471452713012695
1753829181.9528604,5671,2.147902727127075
1753829255.104723,5681,2.1516902446746826
1753829262.762911,5682,2.152068853378296
1753829324.0042217,5691,2.15547776222229
1753829350.1043208,5695,2.1569926738739014
1753829385.8734357,5700,2.158886432647705
1753829467.5491984,5711,2.163052797317505
1753829480.651707,5713,2.1638102531433105
1753829487.2195861,5714,2.164189100265503
1753829603.4689636,5730,2.1702489852905273
1753829759.6151319,5752,2.178581476211548
1753829983.7576115,5784,2.190701723098755
1753829996.805203,5786,2.1914591789245605
1753830216.0904381,5817,2.203200340270996
1753830266.1860902,5824,2.2058517932891846
1753830280.8855972,5826,2.2066092491149902
1753830332.9869282,5833,2.2092604637145996
1753830450.9042103,5850,2.2156991958618164
1753830578.3548942,5867,2.2221381664276123
1753830623.1407113,5873,2.2244105339050293
1753830650.2284298,5876,2.2255468368530273
1753830817.873789,5899,2.2342581748962402
1753830868.183176,5906,2.2369093894958496
1753830902.0047584,5911,2.2388031482696533
1753830909.1164527,5912,2.2391819953918457
1753830918.3999147,5913,2.239560604095459
1753830951.889238,5918,2.2414543628692627
1753830974.59763,5921,2.2425906658172607
1753830990.6180003,5923,2.2433481216430664
1753831254.0218997,5961,2.2577407360076904
1753831394.1142697,5981,2.2653157711029053
1753831420.4317384,5985,2.2668306827545166
1753831441.105726,5988,2.2679669857025146
1753831466.0148866,5992,2.269482135772705
1753831532.1409454,6002,2.2732696533203125
1753831560.942973,6006,2.274784564971924
1753831600.2292645,6011,2.2766783237457275
1753831628.5906637,6015,2.278193235397339
1753831635.3823366,6016,2.2785720825195312
1753831654.0894866,6019,2.2797083854675293
1753831668.6922355,6021,2.280465841293335
1753831841.5268393,6046,2.2899346351623535
1753831861.5592937,6049,2.2910709381103516
1753831903.6792338,6055,2.2933435440063477
1753831968.68602,6064,2.2967522144317627
1753831991.0149753,6067,2.2978885173797607
1753832017.5828626,6071,2.299403429031372
1753832178.4781392,6095,2.3084936141967773
1753832192.3186219,6097,2.309251070022583
1753832217.8733494,6101,2.3107659816741943
1753832238.6840765,6104,2.3119022846221924
1753832272.4864228,6109,2.313796043395996
1753832314.9393997,6115,2.316068649291992
1753832371.6615968,6122,2.3187198638916016
1753832403.7834742,6126,2.320234775543213
1753832419.226328,6128,2.3209922313690186
1753832507.1197383,6141,2.325916051864624
1753832514.1821198,6142,2.3262948989868164
1753832568.2993186,6149,2.328946113586426
1753832692.9508817,6167,2.335763692855835
1753832771.481464,6178,2.3399298191070557
1753832785.4940517,6180,2.3406875133514404
1753832800.0210023,6182,2.341444969177246
1753832819.3722684,6185,2.342581272125244
1753832830.7241483,6187,2.34333872795105
1753832836.636964,6188,2.343717336654663
1753832871.262802,6193,2.345611095428467
1753832899.738285,6197,2.3471262454986572
1753832912.1855345,6199,2.347883701324463
1753832947.0218244,6204,2.3497774600982666
1753832994.889031,6210,2.3520500659942627
1753833025.1597714,6214,2.353564977645874
1753833048.6728737,6217,2.354701280593872
1753833120.002931,6227,2.3584887981414795
1753833143.2942123,6230,2.3596251010894775
1753833157.3854783,6232,2.360382556915283
1753833175.9008827,6235,2.3615188598632812
1753833264.9644227,6248,2.3664426803588867
1753833331.7922297,6257,2.3698513507843018
1753833370.1916971,6263,2.372123956680298
1753833377.0365896,6264,2.372502565383911
1753833414.4590816,6270,2.3747751712799072
1753833455.3981578,6276,2.377047538757324
1753833469.5494814,6278,2.377805233001709
1753833540.74235,6288,2.3815927505493164
1753833557.9243941,6290,2.382350206375122
1753833578.0513098,6293,2.38348650932312
1753833584.1974726,6294,2.3838651180267334
1753833590.8497095,6295,2.384243965148926
1753833612.1419866,6298,2.385380268096924
1753833631.9064634,6301,2.3865163326263428
1753833645.2432399,6303,2.3872740268707275
1753833691.9509158,6310,2.389925241470337
1753833700.314014,6311,2.39030385017395
1753833745.0635667,6318,2.3929553031921387
1753833792.552578,6325,2.395606517791748
1753833878.6968098,6337,2.400151491165161
1753833884.1056955,6338,2.4005303382873535
1753833941.607416,6347,2.4039390087127686
1753833947.653034,6348,2.404317855834961
1753833982.5970223,6353,2.4062116146087646
1753833996.9894505,6355,2.4069690704345703
1753834003.1377077,6356,2.4073476791381836
1753834010.7438293,6357,2.407726526260376
1753834018.8252828,6358,2.4081053733825684
1753834051.6970582,6363,2.409999132156372
1753834073.9383829,6366,2.411135196685791
1753834080.6651938,6367,2.4115140438079834
1753834118.0766635,6372,2.413407802581787
1753834137.6459818,6375,2.414544105529785
1753834253.1055331,6391,2.4206039905548096
1753834261.0019083,6392,2.420982837677002
1753834294.820405,6397,2.4228765964508057
1753834340.267716,6403,2.4251492023468018
1753834354.0032218,6405,2.4259066581726074
1753834373.632514,6408,2.4270429611206055
1753834379.556561,6409,2.4274215698242188
1753834394.1015086,6411,2.4281792640686035
1753834446.059268,6418,2.430830478668213
1753834451.4704354,6419,2.431209087371826
1753834500.0615296,6425,2.4334816932678223
1753834518.0904717,6428,2.4346179962158203
1753834546.6672156,6432,2.4361329078674316
1753834560.7750895,6434,2.4368903636932373
1753834690.3751173,6452,2.4437079429626465
1753834712.571253,6455,2.4448442459106445
1753834741.0706666,6459,2.446359157562256
1753834801.4295223,6467,2.4493892192840576
1753834807.2997556,6468,2.44976806640625
1753834813.7851865,6469,2.4501466751098633
1753834841.6183882,6473,2.4516618251800537
1753834856.8753486,6475,2.4524192810058594
1753834896.0656486,6481,2.4546918869018555
1753834912.40601,6483,2.455449342727661
1753834920.391011,6484,2.4558279514312744
1753834939.6706092,6487,2.4569642543792725
1753834971.8966973,6492,2.458858013153076
1753835039.2442873,6501,2.4622669219970703
1753835045.999688,6502,2.4626455307006836
1753835061.5755372,6504,2.4634029865264893
1753835068.1370127,6505,2.4637818336486816
1753835097.396427,6509,2.465296745300293
1753835124.4917657,6513,2.4668118953704834
1753835131.05846,6514,2.4671905040740967
1753835201.2865043,6524,2.470978021621704
1753835216.0983315,6526,2.471735715866089
1753835225.9710128,6527,2.472114324569702
1753835233.5855262,6528,2.4724931716918945
1753835272.804649,6534,2.4747655391693115
1753835279.3565607,6535,2.475144386291504
1753835310.3485806,6539,2.4766592979431152
1753835323.6831307,6541,2.4774169921875
1753835336.7435882,6543,2.4781744480133057
1753835355.3797429,6546,2.4793107509613037
1753835371.6550953,6548,2.4800682067871094
1753835446.4833682,6559,2.48423433303833
1753835466.0530035,6562,2.485370635986328
1753835510.6995807,6569,2.4880218505859375
1753835527.6742384,6571,2.4887795448303223
1753835554.6988554,6575,2.4902944564819336
1753835567.4416027,6577,2.4910519123077393
1753835581.3436537,6579,2.491809606552124
1753835650.3204148,6588,2.495218276977539
1753835685.2758765,6593,2.4971120357513428
1753835694.4666922,6594,2.497490882873535
1753835719.41046,6598,2.4990057945251465
1753835752.8328161,6603,2.50089955329895
1753835795.7248814,6609,2.5031721591949463
1753835810.8585532,6611,2.503929615020752
1753835825.036232,6613,2.5046870708465576
1753835832.1958802,6614,2.50506591796875
1753835875.5637312,6620,2.507338285446167
1753835882.3155565,6621,2.5077171325683594
1753835975.9022224,6634,2.512640953063965
1753835988.2463713,6636,2.5133984088897705
1753836007.4018006,6639,2.5145347118377686
1753836042.5317392,6644,2.5164284706115723
1753836048.3919451,6645,2.5168070793151855
1753836102.931818,6653,2.5198371410369873
1753836130.9660614,6657,2.5213520526885986
1753836137.9559414,6658,2.521730899810791
1753836179.8923883,6664,2.524003505706787
1753836198.9924932,6667,2.525139570236206
1753836205.4402106,6668,2.5255184173583984
1753836230.1999009,6672,2.5270333290100098
1753836298.0811894,6681,2.530442237854004
1753836305.101263,6682,2.530820846557617
1753836319.7776725,6684,2.531578540802002
1753836362.4543996,6690,2.533850908279419
1753836369.7563777,6691,2.5342297554016113
1753836438.1547246,6701,2.5380172729492188
1753836472.78494,6706,2.5399110317230225
1753836479.342158,6707,2.5402896404266357
1753836518.1728892,6712,2.5421833992004395
1753836546.424853,6716,2.54369854927063
1753836571.215284,6719,2.544834852218628
1753836577.6954145,6720,2.545213460922241
1753836584.6185443,6721,2.5455923080444336
1753836612.1554537,6725,2.547107219696045
1753836657.9705746,6731,2.549379825592041
1753836663.8706408,6732,2.5497584342956543
1753836685.5403328,6735,2.5508947372436523
1753836709.1846836,6738,2.5520310401916504
1753836742.1247652,6743,2.553924798965454
1753836749.7259376,6744,2.5543036460876465
1753836763.0658464,6746,2.555061101913452
1753836775.941255,6748,2.555818557739258
1753836784.3373752,6749,2.55619740486145
1753836803.7210464,6752,2.557333469390869
1753836848.6132393,6758,2.5596060752868652
1753836856.7666438,6759,2.5599849224090576
1753836864.8564048,6760,2.560363531112671
1753836891.4431508,6764,2.5618786811828613
1753836907.7024932,6766,2.562636137008667
1753836927.4288878,6769,2.563772439956665
1753836933.3002968,6770,2.5641510486602783
1753836939.5727043,6771,2.5645298957824707
1753836953.8631887,6773,2.5652873516082764
1753836961.461383,6774,2.5656661987304688
1753836967.8505151,6775,2.566044807434082
1753837001.9266462,6780,2.5679385662078857
1753837030.2494369,6784,2.569453716278076
1753837138.6415157,6799,2.5751349925994873
1753837144.7112205,6800,2.5755136013031006
1753837162.9666142,6803,2.5766499042510986
1753837170.3910942,6804,2.577028751373291
1753837176.9103637,6805,2.5774073600769043
1753837183.102658,6806,2.5777862071990967
1753837293.1474657,6821,2.583467483520508
1753837300.1688175,6822,2.5838463306427
1753837361.8629496,6831,2.5872550010681152
1753837377.529516,6833,2.588012456893921
1753837398.4792643,6836,2.589148759841919
1753837427.8073168,6840,2.5906636714935303
1753837441.5421205,6842,2.591421365737915
1753837457.771574,6844,2.5921788215637207
1753837489.831506,6849,2.5940725803375244
1753837495.7582965,6850,2.5944511890411377
1753837516.3078783,6853,2.5955874919891357
1753837521.990222,6854,2.595966339111328
1753837528.1812012,6855,2.5963449478149414
1753837552.0784414,6858,2.5974812507629395
1753837558.519055,6859,2.597860097885132
1753837571.419086,6861,2.5986175537109375
1753837578.1608553,6862,2.59899640083313
1753837605.4787142,6866,2.600511312484741
1753837611.6139343,6867,2.6008901596069336
1753837630.7241418,6869,2.6016476154327393
1753837637.4353123,6870,2.6020262241363525
1753837660.3124597,6873,2.6031625270843506
1753837668.0746133,6874,2.603541374206543
1753837674.73185,6875,2.6039199829101562
1753837695.5355024,6878,2.6050562858581543
1753837702.32946,6879,2.6054351329803467
1753837714.719393,6881,2.6061925888061523
1753837727.156769,6883,2.606950044631958
1753837755.688025,6887,2.6084651947021484
1753837762.1077988,6888,2.6088438034057617
1753837787.7473814,6891,2.6099801063537598
1753837796.275416,6892,2.610358953475952
1753837815.4985073,6895,2.611495018005371
1753837850.9849606,6900,2.613388776779175
1753837857.678589,6901,2.613767623901367
1753837865.8470137,6902,2.6141464710235596
1753837900.4936304,6907,2.6160402297973633
1753837906.5488865,6908,2.6164188385009766
1753837913.659797,6909,2.616797685623169
1753837920.7873979,6910,2.6171762943267822
1753837927.787078,6911,2.6175551414489746
1753837934.199653,6912,2.617933988571167
1753837939.9177244,6913,2.6183125972747803
1753837979.2386155,6918,2.620206356048584
1753837986.0523925,6919,2.6205852031707764
1753837999.3394394,6921,2.621342658996582
1753838019.895988,6924,2.62247896194458
1753838025.221711,6925,2.6228575706481934
1753838032.6214595,6926,2.6232364177703857
1753838075.7381468,6932,2.625509023666382
1753838104.3248851,6936,2.627023935317993
1753838112.3079967,6937,2.6274027824401855
1753838125.1746266,6939,2.628160238265991
1753838167.562948,6945,2.630432605743408
1753838180.1408806,6947,2.631190299987793
1753838194.1688716,6949,2.6319477558135986
1753838200.5894253,6950,2.632326602935791
1753838215.4999585,6952,2.6330840587615967
1753838237.5849135,6955,2.6342203617095947
1753838289.4826329,6962,2.636871576309204
1753838296.056698,6963,2.6372501850128174
1753838318.5555983,6966,2.6383864879608154
1753838326.5615554,6967,2.638765335083008
1753838351.7441506,6970,2.639901638031006
1753838370.7821577,6973,2.641037702560425
1753838384.734054,6975,2.6417953968048096
1753838449.4741845,6984,2.6452040672302246
1753838456.89929,6985,2.645582914352417
1753838464.3459592,6986,2.6459615230560303
1753838486.053922,6989,2.6470978260040283
1753838520.6305795,6994,2.648991584777832
1753838533.237632,6996,2.6497490406036377
1753838540.5658567,6997,2.65012788772583
1753838559.3317628,7000,2.651264190673828
1753838578.55306,7003,2.652400255203247
1753838625.8435178,7010,2.6550517082214355
1753838646.7644439,7013,2.6561877727508545
1753838653.1679475,7014,2.656566619873047
1753838667.5967577,7016,2.6573240756988525
1753838708.0966601,7022,2.6595966815948486
1753838735.9364896,7026,2.66111159324646
1753838743.2199864,7027,2.6614904403686523
1753838761.1496656,7029,2.662247896194458
1753838810.9547687,7036,2.6648991107940674
1753838825.801915,7038,2.665656566619873
1753838839.194349,7040,2.666414260864258
1753838847.4328556,7041,2.666792869567871
1753838859.9131358,7043,2.6675503253936768
1753838874.0449197,7045,2.6683080196380615
1753838881.2045352,7046,2.668686628341675
1753838887.1802437,7047,2.669065475463867
1753838894.6001081,7048,2.6694440841674805
1753838942.395017,7055,2.672095537185669
1753838955.2456455,7057,2.6728529930114746
1753838977.358459,7060,2.6739892959594727
1753838985.1292496,7061,2.674367904663086
1753838998.127704,7063,2.6751253604888916
1753839010.7900217,7065,2.6758830547332764
1753839041.0674555,7069,2.6773979663848877
1753839048.343954,7070,2.67777681350708
1753839054.9859014,7071,2.6781554222106934
1753839069.7861338,7073,2.678912878036499
1753839088.1857111,7076,2.680049180984497
1753839094.4697034,7077,2.6804280281066895
1753839101.741909,7078,2.6808066368103027
1753839114.2614377,7080,2.6815643310546875
1753839129.9222322,7082,2.682321786880493
1753839152.0842996,7085,2.683458089828491
1753839159.3528266,7086,2.6838366985321045
1753839216.4928517,7094,2.6868667602539062
1753839222.6351645,7095,2.6872456073760986
1753839249.9613516,7099,2.68876051902771
1753839271.1519032,7102,2.689896821975708
1753839298.5126717,7106,2.6914117336273193
1753839313.2504282,7108,2.692169189453125
1753839324.2647078,7110,2.6929268836975098
1753839332.3239348,7111,2.693305492401123
1753839344.709667,7113,2.6940629482269287
1753839400.7298768,7121,2.6970930099487305
1753839419.6934423,7124,2.6982293128967285
1753839440.0113633,7127,2.6993656158447266
1753839454.3899422,7129,2.7001230716705322
1753839460.516937,7130,2.7005019187927246
1753839480.2733421,7133,2.7016379833221436
1753839515.4073951,7138,2.7035319805145264
1753839523.5728788,7139,2.7039105892181396
1753839529.8164752,7140,2.704289436340332
1753839562.2083402,7145,2.7061831951141357
1753839574.8562262,7147,2.7069406509399414
1753839607.2338028,7151,2.7084555625915527
1753839614.0002036,7152,2.708834409713745
1753839630.7893975,7154,2.709591865539551
1753839649.2066824,7157,2.710728168487549
1753839663.9711719,7159,2.7114856243133545
1753839671.677091,7160,2.711864471435547
1753839678.2890959,7161,2.71224308013916
1753839684.335254,7162,2.7126219272613525
1753839741.4366434,7169,2.715273141860962
1753839755.423607,7171,2.7160305976867676
1753839786.675848,7176,2.7179243564605713
1753839813.3846152,7180,2.7194395065307617
1753839832.1335142,7183,2.7205758094787598
1753839838.7252629,7184,2.720954418182373
1753839857.889103,7187,2.722090721130371
1753839873.0883265,7189,2.7228481769561768
1753839901.5018647,7193,2.724363327026367
1753839907.98013,7194,2.7247419357299805
1753839915.3615496,7195,2.725120782852173
1753839931.3747048,7197,2.7258782386779785
1753839939.1601782,7198,2.726257085800171
1753839946.480464,7199,2.726635694503784
1753839952.6923792,7200,2.7270145416259766
1753839960.174283,7201,2.72739315032959
1753839973.7244456,7203,2.7281508445739746
1753839987.1505947,7205,2.7289083003997803
1753839994.0853543,7206,2.7292869091033936
1753840001.4537163,7207,2.729665756225586
1753840027.574689,7211,2.7311806678771973
1753840049.9260976,7214,2.7323169708251953
1753840059.1576834,7215,2.7326958179473877
1753840073.9571526,7217,2.7334532737731934
1753840088.0874562,7219,2.734210729598999
1753840094.0420003,7220,2.7345895767211914
1753840117.3033173,7223,2.7357258796691895
1753840124.5019357,7224,2.7361044883728027
1753840136.8891468,7226,2.7368619441986084
1753840143.6449666,7227,2.737240791320801
1753840150.3383899,7228,2.737619638442993
1753840169.223042,7231,2.738755702972412
1753840175.2802527,7232,2.7391345500946045
1753840189.722695,7234,2.73989200592041
1753840195.7715468,7235,2.7402708530426025
1753840201.4140182,7236,2.740649461746216
1753840214.0468135,7238,2.7414071559906006
1753840220.2528756,7239,2.741785764694214
1753840225.704631,7240,2.7421646118164062
1753840232.4623382,7241,2.7425432205200195
1753840246.467616,7243,2.7433009147644043
1753840252.5509691,7244,2.7436795234680176
1753840258.7152276,7245,2.74405837059021
1753840265.1680055,7246,2.7444369792938232
1753840283.5566072,7249,2.7455732822418213
1753840297.3087335,7251,2.746330738067627
1753840309.8506923,7253,2.7470884323120117
1753840322.7535193,7255,2.7478458881378174
1753840329.2594316,7256,2.7482244968414307
1753840341.5179873,7258,2.7489821910858154
1753840348.8516524,7259,2.7493607997894287
1753840355.1305623,7260,2.749739646911621
1753840376.7192297,7263,2.750875949859619
1753840390.8752835,7265,2.751633405685425
1753840397.1307774,7266,2.752012014389038
1753840402.8795216,7267,2.7523908615112305
1753840423.4124796,7270,2.7535271644592285
1753840445.3810177,7273,2.7546634674072266
1753840459.4684963,7275,2.7554209232330322
1753840504.953671,7281,2.757693290710449
1753840519.8146389,7283,2.758450984954834
1753840527.841816,7284,2.7588295936584473
1753840534.608247,7285,2.7592084407806396
1753840587.422943,7292,2.761859655380249
1753840593.3854184,7293,2.7622385025024414
1753840600.760347,7294,2.7626171112060547
1753840609.4693294,7295,2.762995958328247
1753840620.6345923,7296,2.7633745670318604
1753840626.746901,7297,2.7637534141540527
1753840640.5050635,7299,2.7645108699798584
1753840653.5424583,7301,2.765268325805664
1753840677.4332557,7304,2.766404628753662
1753840712.2537153,7309,2.768298387527466
1753840718.8267965,7310,2.768677234649658
1753840725.4648004,7311,2.7690558433532715
1753840734.2346563,7312,2.769434690475464
1753840757.300665,7315,2.770570993423462
1753840776.7941232,7318,2.77170729637146
1753840782.9496737,7319,2.7720859050750732
1753840796.5428746,7321,2.772843599319458
1753840803.3516777,7322,2.7732222080230713
1753840823.1851554,7325,2.7743585109710693
1753840829.4903834,7326,2.7747373580932617
1753840835.0715194,7327,2.775115966796875
1753840841.158928,7328,2.7754948139190674
1753840846.8727903,7329,2.7758734226226807
1753840862.988221,7331,2.7766311168670654
1753840871.1411238,7332,2.7770097255706787
1753840921.9558494,7339,2.779660940170288
1753840940.916549,7342,2.780797243118286
1753840947.6461391,7343,2.7811760902404785
1753840954.6273344,7344,2.781554698944092
1753840982.7396142,7348,2.7830698490142822
1753840990.6599758,7349,2.7834484577178955
1753840996.8049242,7350,2.783827304840088
1753841003.1287236,7351,2.7842061519622803
1753841031.277848,7355,2.7857210636138916
1753841039.512335,7356,2.786099910736084
1753841045.1518257,7357,2.7864785194396973
1753841052.3775117,7358,2.7868573665618896
1753841064.4482083,7360,2.7876148223876953
1753841072.8353002,7361,2.7879936695098877
1753841081.3352787,7362,2.788372278213501
1753841088.435536,7363,2.7887511253356934
1753841102.4577775,7365,2.789508581161499
1753841124.6706233,7368,2.790644884109497
1753841138.4599853,7370,2.7914023399353027
1753841153.1782298,7372,2.7921597957611084
1753841166.526083,7374,2.792917251586914
1753841173.3988903,7375,2.7932960987091064
1753841186.5262668,7377,2.794053554534912
1753841192.2655573,7378,2.7944324016571045
1753841198.700258,7379,2.7948110103607178
1753841212.168765,7381,2.7955687046051025
1753841220.3688138,7382,2.795947313308716
1753841227.9118109,7383,2.796326160430908
1753841234.6550138,7384,2.7967047691345215
1753841248.3038454,7386,2.7974624633789062
1753841254.8704908,7387,2.7978410720825195
1753841261.4622273,7388,2.798219919204712
1753841268.0978346,7389,2.798598527908325
1753841274.7346747,7390,2.7989773750305176
1753841281.5683596,7391,2.79935622215271
1753841303.0206022,7394,2.800492286682129
1753841309.0137331,7395,2.8008711338043213
1753841314.6859117,7396,2.8012499809265137
1753841333.0513566,7398,2.8020074367523193
1753841346.012505,7400,2.802764892578125
1753841360.1212368,7402,2.8035223484039307
1753841368.8675928,7403,2.803901195526123
1753841401.5056646,7408,2.8057949542999268
1753841408.7830198,7409,2.80617356300354
1753841415.446261,7410,2.8065524101257324
1753841449.7464178,7415,2.808446168899536
1753841477.2120376,7418,2.809582471847534
1753841501.786183,7421,2.8107187747955322
1753841507.9763012,7422,2.8110973834991455
1753841517.033579,7423,2.811476230621338
1753841533.3739011,7425,2.8122336864471436
1753841547.039955,7427,2.812991142272949
1753841569.5921977,7430,2.8141274452209473
1753841579.0188236,7431,2.8145062923431396
1753841586.538822,7432,2.814884901046753
1753841626.9435904,7438,2.817157506942749
1753841647.2249594,7441,2.818293809890747
1753841653.6851647,7442,2.8186724185943604
1753841685.7603512,7447,2.820566177368164
1753841693.7298152,7448,2.8209450244903564
1753841708.6632476,7450,2.821702480316162
1753841727.9274757,7453,2.82283878326416
1753841735.7062635,7454,2.8232173919677734
1753841748.3241858,7456,2.823975086212158
1753841754.9898164,7457,2.8243536949157715
1753841764.2170591,7458,2.824732542037964
1753841772.7280264,7459,2.825111150741577
1753841787.2380214,7461,2.825868844985962
1753841822.7914605,7466,2.8277626037597656
1753841835.5930138,7468,2.8285200595855713
1753841843.238908,7469,2.8288986682891846
1753841849.8252475,7470,2.829277515411377
1753841856.5769894,7471,2.8296563625335693
1753841870.4450858,7473,2.830413818359375
1753841876.7277834,7474,2.8307924270629883
1753841883.399087,7475,2.8311712741851807
1753841891.303639,7476,2.831550121307373
1753841898.8142543,7477,2.8319287300109863
1753841905.0412173,7478,2.8323075771331787
1753841910.6367347,7479,2.832686185836792
1753841917.3684385,7480,2.8330650329589844
1753841933.9187884,7482,2.83382248878479
1753841940.8192294,7483,2.8342013359069824
1753841947.3868732,7484,2.8345799446105957
1753841954.3263726,7485,2.834958791732788
1753841961.3231661,7486,2.8353376388549805
1753841967.5094612,7487,2.8357162475585938
1753841973.190194,7488,2.836095094680786
1753841986.7455072,7490,2.836852550506592
1753841993.441692,7491,2.837231397628784
1753841999.4427004,7492,2.8376100063323975
1753842007.1532414,7493,2.83798885345459
1753842028.434716,7496,2.839125156402588
1753842044.002939,7498,2.8398826122283936
1753842049.8369856,7499,2.840261220932007
1753842057.1798544,7500,2.840640068054199
1753842071.129496,7502,2.841397523880005
1753842077.5221438,7503,2.8417763710021973
1753842084.4144373,7504,2.8421552181243896
1753842091.7907524,7505,2.842533826828003
1753842112.0776289,7508,2.843670129776001
1753842118.6721377,7509,2.8440489768981934
1753842131.5627377,7511,2.844806432723999
1753842143.4755335,7513,2.8455638885498047
1753842148.905058,7514,2.845942735671997
1753842155.897488,7515,2.8463213443756104
1753842162.2014945,7516,2.8467001914978027
1753842168.0764737,7517,2.847078800201416
1753842175.3220992,7518,2.8474576473236084
1753842187.8842556,7520,2.848215103149414
1753842203.6948626,7522,2.8489725589752197
1753842243.1123385,7528,2.851245164871216
1753842249.202156,7529,2.851624011993408
1753842256.0111113,7530,2.8520026206970215
1753842262.7265084,7531,2.852381467819214
1753842268.7414653,7532,2.852760076522827
1753842275.5504591,7533,2.8531389236450195
1753842282.805411,7534,2.853517770767212
1753842289.6449533,7535,2.853896379470825
1753842296.3885021,7536,2.8542752265930176
1753842318.1467912,7539,2.8554115295410156
1753842326.4874153,7540,2.855790138244629
1753842334.901006,7541,2.8561689853668213
1753842340.3988006,7542,2.8565475940704346
